"Group.1" "Group.2" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tGravityAccMag-mean()" "tGravityAccMag-std()" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAcc-meanFreq()-X" "fBodyAcc-meanFreq()-Y" "fBodyAcc-meanFreq()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyAccJerk-meanFreq()-X" "fBodyAccJerk-meanFreq()-Y" "fBodyAccJerk-meanFreq()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyGyro-meanFreq()-X" "fBodyGyro-meanFreq()-Y" "fBodyGyro-meanFreq()-Z" "fBodyAccMag-mean()" "fBodyAccMag-std()" "fBodyAccMag-meanFreq()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-std()" "fBodyBodyAccJerkMag-meanFreq()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroMag-meanFreq()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-std()" "fBodyBodyGyroJerkMag-meanFreq()" "subject" "activity_desc" "activity_id"
21 5 0.27695224258427 -0.0183176807368235 -0.105736508047727 -0.933928950842697 -0.951002220224719 -0.947241292134831 0.258954043770492 0.0793149834210526 -0.60246033091954 -0.807114137865169 -0.929510773370787 -0.955046613068182 -0.407485287575714 -0.76889789661622 -0.874045881226364 -0.940702814040449 -0.972701401460674 -0.971771011976744 -0.252586657094366 -0.387099889295775 -0.618233389675325 -0.678464037469136 -0.763769211426829 -0.8328942189375 -0.820069535107143 -0.770284693895349 -0.848109537962025 -0.740209963621951 -0.770836825616438 -0.52740303 -0.594572893394937 -0.582033737694444 -0.625947702576923 -0.625476969857143 -0.682421524645455 -0.638803450064789 -0.622287890628205 -0.659234364884058 -0.58034750006125 -0.607738288254794 -0.927021867056818 -0.945250473103448 -0.931686353125 -0.939510926404494 -0.970431095568182 -0.954690896179775 -0.603780053769231 -0.706466299111905 -0.784046916963415 -0.980126059101124 -0.980884046629213 -0.974467783258427 -0.970203955955056 -0.973500557613636 -0.955905154494382 -0.784102125771084 -0.839022547058824 -0.908095853103448 -0.933189442022472 -0.947311633707865 -0.952335356404494 -0.948141218314607 -0.929165214606742 -0.897250224393258 -0.781282549648929 -0.880784943975904 -0.89187394641525 -0.853790843647059 -0.84984612405 -0.717261629703704 -0.821419955682353 -0.822336960344828 -0.737588105268675 -0.763668066603095 -0.818400990998795 -0.554002861557576 -0.408730504792453 -0.329993874054098 -0.1998123735 21 "STANDING" 5
22 5 0.279053861587302 -0.0179490045688333 -0.101985304001587 -0.940324822090476 -0.928277936666667 -0.942011973809524 0.356002226525532 0.001874300566 -0.585082140474576 -0.866256523766667 -0.898526926730159 -0.973247998225806 -0.581087203929792 -0.773049065782931 -0.871912846508065 -0.935337009885161 -0.955829267740323 -0.939115517580645 -0.314388287092453 -0.451367302267308 -0.6597471745 -0.776104372721311 -0.856595494032258 -0.902419270727273 -0.808696770704918 -0.844149562478333 -0.844046002711864 -0.851525257142857 -0.709491071372549 -0.49784199875 -0.622621562781633 -0.494694451254902 -0.635835312210204 -0.477756932803922 -0.688294338916667 -0.520337393332143 -0.521773932090909 -0.578151650849057 -0.587599231028 -0.497595338087719 -0.943208522380952 -0.95190984 -0.952028100539683 -0.947204505126984 -0.963333948548387 -0.942120001111111 -0.61022986550339 -0.741110581775862 -0.761544656536842 -0.976810493650794 -0.977175391904762 -0.974348566190476 -0.974650987777778 -0.979511425079365 -0.970201316984127 -0.849219676816129 -0.91694961483871 -0.976606730645161 -0.958287885714286 -0.960402535555556 -0.966893579365079 -0.96564840047619 -0.965627432380952 -0.952401671904762 -0.718198837918033 -0.874417892931034 -0.902877232295082 -0.8150236029 -0.853693087701754 -0.743013204133333 -0.788097335305085 -0.77797792801 -0.731796370491803 -0.760562209803279 -0.81278972508 -0.468590712704082 -0.3938653055 -0.139737578081818 -0.115652833047619 22 "STANDING" 5
23 5 0.277899323235294 -0.0180923365865672 -0.109398655039853 -0.972139257632353 -0.960007590294118 -0.928933645 0.287335227564386 -0.157475698359206 -0.769681845583824 -0.922924815588235 -0.956383228676471 -0.973579473636364 -0.537864176601414 -0.9475054666 -0.930591187995588 -0.978986056176471 -0.978018096764706 -0.974328117076923 -0.437524829017857 -0.505912365688333 -0.734953198278689 -0.813903493698413 -0.829182709430769 -0.854890705396825 -0.820279777044776 -0.917276692655738 -0.751022837063492 -0.808581870877193 -0.624676979166667 -0.6698162464 -0.7617920576 -0.663380024525424 -0.7397125222 -0.669724384721311 -0.738775378108475 -0.667717882573771 -0.717957900200555 -0.612752143520794 -0.74813280745614 -0.606437900016667 -0.966373858507463 -0.942182640441176 -0.972040011791045 -0.955180620882353 -0.965182349558824 -0.973412817761194 -0.554525334042281 -0.677291561292308 -0.752175034920635 -0.983474115294118 -0.984092206176471 -0.983360616029412 -0.983831965294118 -0.979347652794118 -0.970310282647059 -0.721148275425 -0.841030563955882 -0.921567770294118 -0.9715848625 -0.972261612537313 -0.945656130211765 -0.94704838358209 -0.898623876367647 -0.887745977955224 -0.734111005671875 -0.7972986125625 -0.893826088283582 -0.658150593331667 -0.65499676262069 -0.868055086515152 -0.747860144844828 -0.661653395806452 -0.887702003772727 -0.70521219365 -0.640429039730159 -0.69253083765 -0.324929962165957 -0.351350395015217 -0.0928939898181818 23 "STANDING" 5
24 5 0.280348883913043 -0.0173565667650794 -0.100173057553739 -0.923927383955882 -0.928364398086956 -0.936364868985507 0.365030865717391 0.317472163510204 -0.403840925880597 -0.816339077319672 -0.831166247489855 -0.96227847 0.046208854525 -0.298627055605118 -0.522086555201436 -0.689323682529677 -0.824603088498462 -0.884844940984848 -0.159060570910714 -0.2972673846 -0.500151789755 -0.562293286107143 -0.60349025185 -0.735603758598387 -0.45399943859375 -0.557876057940298 -0.655943254432836 -0.719782885424242 -0.779921102476923 -0.8099223916 -0.681046039360656 -0.610610208169841 -0.612078091823438 -0.616400557083929 -0.567149498683333 -0.557567581847302 -0.470274480258065 -0.559226151509091 -0.583791003776786 -0.488069513228814 -0.956626241029412 -0.940181873188406 -0.960353666811594 -0.969470364782609 -0.940314534347826 -0.943928639117647 -0.676550198177213 -0.73810543484127 -0.810220901615385 -0.98193242942029 -0.98088318942029 -0.96574393173913 -0.966570542608696 -0.95301084173913 -0.940976881911765 -0.853465746057971 -0.912846566565217 -0.943476625594203 -0.963515175362319 -0.957343190869565 -0.942796722536232 -0.932344648088235 -0.921661308115942 -0.911202097941176 -0.792970074330303 -0.874247359066667 -0.939166639104478 -0.861129822863636 -0.809109325015152 -0.720695250612903 -0.88505511775 -0.8127710858125 -0.687817560835821 -0.763777636089552 -0.80926571680597 -0.433196027367797 -0.438977213884314 -0.397422483938775 -0.224283620090909 24 "STANDING" 5
25 5 0.278013701621622 -0.0169005993017808 -0.108610620547945 -0.966122667662162 -0.959660279594595 -0.969949073378378 0.375699124259259 0.0831899736363636 -0.515627890911765 -0.883385743478261 -0.910654321162162 -0.983674661621622 -0.222638618425714 -0.716412945163582 -0.844989791606542 -0.9278059894875 -0.957091531817808 -0.967603321077027 -0.0503941437206897 -0.161394695422807 -0.395400699542373 -0.605979671390625 -0.746436397925373 -0.828534159527778 -0.625333939068493 -0.800203232890411 -0.909136686821918 -0.952538287219178 -0.931376388930556 -0.915060935942029 -0.82051179726087 -0.811809871089552 -0.788545618083333 -0.827572655757576 -0.84924423473913 -0.80396025961194 -0.878494347359375 -0.751827689632353 -0.781427994720588 -0.725516482593939 -0.934647153013889 -0.911512693150685 -0.944303393835616 -0.95944482369863 -0.948566818635135 -0.962114116635135 -0.347570344015873 -0.442033650457971 -0.674121396428571 -0.985310334594595 -0.983202557162162 -0.984824073783784 -0.984254586621622 -0.985623285405405 -0.986995647297297 -0.609845801047761 -0.717547674183099 -0.860526605972973 -0.986450286756757 -0.983510565675676 -0.983111732162162 -0.988006009594595 -0.985151204054054 -0.98718689972973 -0.63496104529 -0.743150671002857 -0.863522275957143 -0.745240225043478 -0.821259078857143 -0.789476546811594 -0.848944926875 -0.769511279714286 -0.820589622027397 -0.751293076170423 -0.793695923045352 -0.781077661610769 -0.494114144627869 -0.499790564791379 -0.10264349577561 25 "STANDING" 5
26 5 0.281127035405405 -0.0205800902323188 -0.104231456881081 -0.930905083227027 -0.962328003918919 -0.957704838378378 0.171874888109091 0.169392687117647 -0.69329137469697 -0.834636327816901 -0.923592772027397 -0.972569530219178 -0.270505355465789 -0.714812964332836 -0.865434539494521 -0.945629792764384 -0.96878057977027 -0.987360043888889 -0.118468176693443 -0.2709088877 -0.603876456507937 -0.684421309171429 -0.844848276558824 -0.861027197098592 -0.77063016767973 -0.869234130246575 -0.932217290736111 -0.931427632285714 -0.86853761 -0.832478867575758 -0.788309861458571 -0.740126393202857 -0.770838036440845 -0.722492123590909 -0.787399491342647 -0.751049954015625 -0.66882608041831 -0.790785462650794 -0.691938767318182 -0.693439641580645 -0.937753880273973 -0.957914921081081 -0.958027528918919 -0.972474847162162 -0.976088921756757 -0.972266396756757 -0.265915833166667 -0.403114624908772 -0.519461964222222 -0.986470420810811 -0.985779134189189 -0.987117419864865 -0.987800270135135 -0.988598767432432 -0.989243237837838 -0.603844307010606 -0.667556668014286 -0.775256857851351 -0.983622767297297 -0.984681195675676 -0.984968178108108 -0.984878191486486 -0.983780552432432 -0.987208099594595 -0.581687095096774 -0.616937131094915 -0.664791902514706 -0.826879795732394 -0.836259413471429 -0.803164781471429 -0.938840829104478 -0.835847201542857 -0.76729166246125 -0.844537399824658 -0.88209712626087 -0.640668813584375 -0.510073584092308 -0.6263439941775 -0.138448960264706 26 "STANDING" 5
27 5 0.279566921625 -0.0182641034519481 -0.10589998511 -0.982931352692308 -0.9380091507875 -0.96647207575 0.246377939375439 0.0847909565196721 -0.533410204252778 -0.785982172242975 -0.90376290694557 -0.95252257028 -0.62771088180597 -0.78164805977027 -0.879884061628947 -0.921590432891139 -0.96039494980375 -0.98321825527027 -0.228847793768333 -0.406819643167647 -0.679413448915493 -0.730744560297297 -0.819437128852703 -0.845000568831169 -0.825515290518987 -0.828272872139241 -0.877751540805195 -0.858500062586667 -0.841298080638889 -0.755974553432836 -0.789003725333333 -0.841009780594203 -0.797311833264557 -0.861933162633803 -0.816274859844872 -0.857711419013699 -0.777865565527027 -0.774462701078947 -0.804615402470588 -0.677893908701493 -0.9344447233125 -0.95389792025 -0.976835271 -0.973489647625 -0.9721625975 -0.983457473375 -0.376346743595161 -0.483398709736232 -0.608149370323529 -0.985383350625 -0.984550754125 -0.985625700625 -0.9891935775 -0.98686811975 -0.98575136325 -0.609207214826667 -0.747151420023077 -0.845464036166667 -0.9835992 -0.983565536375 -0.98522261525 -0.98392996475 -0.982929299125 -0.98280335825 -0.531439737670137 -0.600221762186667 -0.703407779618421 -0.814507538864865 -0.764703691805556 -0.842806408818182 -0.865412820133333 -0.864742168888889 -0.876591422153846 -0.890967109605263 -0.814462340131579 -0.743909651815789 -0.60962458158871 -0.452246030761905 -0.2940398770025 27 "STANDING" 5
28 5 0.277795069113924 -0.0202593807231081 -0.0995828510936709 -0.922631630835443 -0.889248187974684 -0.899288456202532 0.133038725061538 -0.227657031347826 -0.786236964466667 -0.890472991602564 -0.942087587844156 -0.934317908643421 -0.703706255369444 -0.859428172435897 -0.924415979533333 -0.885814393106579 -0.892099461243243 -0.81719981 -0.615827518852459 -0.601313312173913 -0.77685200956 -0.768372367805556 -0.699481587082192 -0.728299933163934 -0.814915203557746 -0.655425807528571 -0.652326209876923 -0.525254554032258 -0.416935451166667 -0.281748407037037 -0.472427509965152 -0.498780985203279 -0.498791065453125 -0.490845407162903 -0.527708949328169 -0.550884693880882 -0.413703234392754 -0.520386757714063 -0.5618246517625 -0.515111965814286 -0.901074562769231 -0.926487972820513 -0.907946250126582 -0.92384196178481 -0.942166105873418 -0.933863864936709 -0.592282417144928 -0.707051336164384 -0.798167571210526 -0.970092787974684 -0.969544933544304 -0.964665558227848 -0.970239669620253 -0.96275087443038 -0.96216476278481 -0.877722933618421 -0.906683225884615 -0.937918545128205 -0.947489436708861 -0.938636825822785 -0.893690072911392 -0.892596881012658 -0.889097156962025 -0.876953557142857 -0.809821237710526 -0.859436089558442 -0.930516957468354 -0.768906375641216 -0.761056926056338 -0.801359960276316 -0.718243407230263 -0.77107472539726 -0.75896219604359 -0.761480731324675 -0.747165174948684 -0.489180735741538 -0.350669101335306 -0.167635968479167 -0.157075636171429 28 "STANDING" 5
29 5 0.277965065846154 -0.017554271890625 -0.106897821136923 -0.982926508769231 -0.970623322923077 -0.979298830153846 0.402889811987179 0.273252741772195 -0.572963638077083 -0.67272115021875 -0.94550150771875 -0.971037700753846 -0.482521154365111 -0.715126898061879 -0.880432119113651 -0.956368016979688 -0.973289553107813 -0.958610990806452 -0.07511387366 -0.184516455197872 -0.458251798709091 -0.671658866 -0.821958665694915 -0.860553852714286 -0.619368297384615 -0.8025627124 -0.875660891876923 -0.973760322322581 -0.89611794109375 -0.956441211754386 -0.78312579815 -0.8114218328125 -0.798758479933333 -0.823051107883607 -0.760525928983871 -0.806487928659677 -0.679370941573771 -0.779699030929825 -0.830364864310345 -0.770109683742373 -0.888633606615385 -0.968997295555556 -0.94531162 -0.967124444307692 -0.984892093692308 -0.981876965384615 -0.418512528190566 -0.415906308017857 -0.476767651845763 -0.991252842461538 -0.989523332923077 -0.989199510769231 -0.989875054615385 -0.991649182923077 -0.991004218615385 -0.553118592381818 -0.650436573368421 -0.814374457916667 -0.989144982 -0.985726424615385 -0.989132701692308 -0.989025339692308 -0.988453796153846 -0.99013975 -0.511122225201786 -0.517640611016949 -0.649281533806452 -0.737724189278689 -0.788306363272727 -0.835274634111111 -0.881756107678571 -0.711046134827586 -0.85674467625 -0.846218572832258 -0.790452982096774 -0.71156838559322 -0.66294297762 -0.5488503575 -0.1882900141775 29 "STANDING" 5
30 5 0.277112699152542 -0.0227452790886792 -0.100916836386207 -0.872801902140678 -0.906027462881356 -0.912700913389831 0.333631221238095 -0.0673978032325581 -0.558850540169811 -0.807806517454545 -0.909146986896552 -0.946528228982759 -0.469239352752273 -0.711236681642885 -0.818791809731356 -0.952292896169492 -0.954378646862069 -0.928954799454545 -0.479569251297959 -0.555726709296296 -0.747785729852 -0.689965873203704 -0.737029771807692 -0.711572283647059 -0.784232867571429 -0.736870363685185 -0.740927261698113 -0.682662343361702 -0.463138693791667 -0.506657290434783 -0.5263455721875 -0.479949037673913 -0.637622018111111 -0.398858027021739 -0.627059078230189 -0.586042197108696 -0.5424833418 -0.524945367634615 -0.5920190071 -0.504146474365385 -0.904502058214286 -0.865053889482759 -0.926153658793103 -0.898085779661017 -0.941834922224138 -0.921459163448276 -0.556680860036 -0.704183046865385 -0.707290673238182 -0.978170030677966 -0.979959428474576 -0.980354831186441 -0.97890712220339 -0.978969786440678 -0.97881962779661 -0.819564355 -0.888222208070175 -0.911421792413793 -0.950246516610169 -0.937201872033898 -0.944013171355932 -0.941453519152542 -0.934656402372881 -0.940429446440678 -0.702567760666667 -0.791772211446429 -0.83996512109322 -0.82208189545614 -0.808442650160714 -0.809428799561403 -0.743744653912281 -0.805443470809091 -0.737406306385965 -0.765759829526316 -0.801804561068965 -0.612101740024444 -0.346533142134268 -0.182624765575758 -0.366525874944444 30 "STANDING" 5
1 6 0.231349238541667 -0.024941118352381 -0.101102526197347 -0.867095339428571 -0.889489380895833 -0.83861601925 0.3206926718375 0.3018262575 -0.525126779268293 -0.644499004166667 -0.823043002244898 -0.8976024148 -0.418207772128205 -0.641399623357111 -0.821946181278261 -0.841619325875 -0.870854650816327 -0.928970268510638 -0.230791956894444 -0.185832232216216 -0.471175743206667 -0.652509580534884 -0.677364584738095 -0.733700648 -0.513864921382979 -0.654408855822222 -0.668924635520833 -0.7390895085875 -0.762766290042553 -0.810127516954545 -0.647814598538462 -0.564340799356818 -0.529557262468085 -0.602212379976744 -0.59691196002439 -0.584540838744186 -0.518208821052632 -0.491928259278049 -0.6063068007825 -0.540505527853333 -0.692613111782609 -0.739113987630435 -0.777022324897959 -0.846901601531915 -0.860477050204167 -0.84307084888 -0.143041372772222 -0.265622999487805 -0.373022546416667 -0.9655836792 -0.978947933265306 -0.9171841484 -0.9668936802 -0.9669506586 -0.9747222738 -0.434366234444444 -0.528969227418605 -0.655678328673913 -0.9644795818 -0.962418588 -0.9614888132 -0.9280799198 -0.9579194842 -0.941711349 -0.419010286763158 -0.463269398142857 -0.458677117913953 -0.925911050208333 -0.882132941428571 -0.751359679931818 -0.816711640595745 -0.831905371304348 -0.801953182093023 -0.716891291666667 -0.723823729183673 -0.787685052133333 -0.699514312173913 -0.706054276311111 -0.359722549330769 1 "LAYING" 6
2 6 0.281373403958333 -0.0181587397583333 -0.107245610416667 -0.974059464791667 -0.98027739875 -0.984233296875 0.233237945864348 0.509158647333333 -0.017435753902439 -0.697730955116279 -0.80960667875 -0.983757265208333 -0.122009628518519 -0.000676398465384612 -0.0314489221916667 -0.494593889394286 -0.568938738630465 -0.802875143248837 -0.0322739535 0.00598386319444444 -0.14771877259375 -0.234627480666667 -0.426024502547619 -0.646555452395349 -0.267913310533333 -0.315831196756098 -0.347402587340909 -0.637587962319149 -0.7139706238125 -0.731292793361702 -0.669339262617391 -0.768263548442553 -0.745594035488889 -0.8195099835625 -0.846507114152174 -0.889200641866667 -0.844025573555556 -0.824554577604651 -0.856258205744186 -0.7509485114 -0.980243359166667 -0.984487720833333 -0.980182192916667 -0.979835747916667 -0.988286449791667 -0.977698812916667 -0.418986078945946 -0.608747817116279 -0.648024457930233 -0.9885805275 -0.986694960625 -0.988930955 -0.98977805875 -0.987967382916667 -0.987987945 -0.654799988608696 -0.737111840425532 -0.820248551458333 -0.980069483333333 -0.983464238125 -0.981241169375 -0.981708860625 -0.974455985208333 -0.965943911041667 -0.435820738243243 -0.468194666658537 -0.701262580063636 -0.861400037659575 -0.879866345673913 -0.833182730434783 -0.866219520444444 -0.87799036326087 -0.800233882765957 -0.915204826086957 -0.84782554787234 -0.718914475302326 -0.825448137195122 -0.727580002456522 -0.175239905723529 2 "LAYING" 6
3 6 0.275516852741935 -0.0189556785048387 -0.102984266590164 -0.967713991667742 -0.963637556774194 -0.963976192580645 0.580442949666667 0.289411385121951 -0.707317123559322 -0.906274909180328 -0.95268233516129 -0.975448139516129 -0.398763517380377 -0.893918410796667 -0.928794877327869 -0.949634029564516 -0.973787659516129 -0.979109629032258 -0.292980076929808 -0.335363193368846 -0.66547843227451 -0.723422946157895 -0.851863052967213 -0.938494913844828 -0.753563092655738 -0.815385306283333 -0.859289444907407 -0.705309247169492 -0.87352548745098 -0.580045736415094 -0.740458879740741 -0.743550306037736 -0.719587177156897 -0.770890788742308 -0.789773571107143 -0.742198425428571 -0.676719677563636 -0.642787244508772 -0.746629687381818 -0.745779717622642 -0.878827506661017 -0.910549138516129 -0.936238924442623 -0.956736364129032 -0.964287545758065 -0.978646582096774 -0.291083965442308 -0.5264901135 -0.546206102277778 -0.981983270483871 -0.983449347258065 -0.983121463870968 -0.981894806774193 -0.983394183225806 -0.979357076290323 -0.488088878538462 -0.626757878789474 -0.732721502822581 -0.962517157419355 -0.965906351129032 -0.961386335483871 -0.932063842419355 -0.928081345354839 -0.925897436774194 -0.544833220965 -0.605212115418367 -0.674626540571154 -0.840609656050847 -0.874538923642857 -0.823784669166667 -0.889539737368421 -0.851089150576271 -0.867034568135593 -0.867413030459016 -0.839621148642857 -0.675434237364583 -0.691673322710417 -0.707886673653191 -0.160343970012903 3 "LAYING" 6
4 6 0.273632661113208 -0.015868333425 -0.10476346352963 -0.932178362222222 -0.942585194259259 -0.958866992592593 0.324558034215517 0.5038839615625 -0.14233081 -0.708196588571429 -0.854230257692308 -0.92428284537037 -0.0265366699777778 -0.0354351693275676 -0.403910525125476 -0.577658176338936 -0.768013399076 -0.798629179781482 0.0602041055783784 -0.0734708299472222 -0.194341004108696 -0.401291515639024 -0.424373165533333 -0.6692286006 -0.346990095108696 -0.344828218503654 -0.508283052411765 -0.597241485509434 -0.720414603698113 -0.818993115169811 -0.740472228531915 -0.696472300698 -0.731243631816327 -0.719015689681818 -0.743177583977778 -0.636464933092 -0.63530714472 -0.653293999954545 -0.642778292595745 -0.662674301888889 -0.939811205660377 -0.924373898148148 -0.976058315 -0.927783596888889 -0.962390416226415 -0.927047440555556 -0.653839193163265 -0.730193140212766 -0.716708524932692 -0.979879572592593 -0.980811176296296 -0.984200632777778 -0.978801690925926 -0.981791211111111 -0.98629634962963 -0.798630765377358 -0.881305187169811 -0.89877829 -0.980265081481482 -0.978527641296296 -0.978727325740741 -0.978711827592593 -0.969528723333333 -0.962758918333333 -0.536221260212766 -0.6280531939 -0.797040832584906 -0.843409677843137 -0.8294061228 -0.900814973846154 -0.794205233865385 -0.841129904085106 -0.870876845 -0.791280212784314 -0.728883525798148 -0.811693234740741 -0.755471216494 -0.768281720770833 -0.296303339325 4 "LAYING" 6
5 6 0.278334325576923 -0.0183042123269231 -0.107937603673077 -0.965934509615385 -0.969295613269231 -0.968562516346154 0.195168436575 0.405413772571429 -0.296703825454545 -0.768729319361702 -0.840940547692308 -0.975613038461538 -0.48283457209 -0.753257403677083 -0.900515130188 -0.935184796766667 -0.959531468028846 -0.979264303076923 -0.0187710973609756 -0.122816464951163 -0.240758975255814 -0.542766957977778 -0.693355160866667 -0.745633279326531 -0.629515484711539 -0.786277528333333 -0.806008768134615 -0.94934264532 -0.909886389230769 -0.987268040625 -0.599193575104167 -0.801159027863636 -0.709334345913043 -0.735664566040816 -0.683221044829787 -0.743712328516 -0.5384304039375 -0.740025417952381 -0.756463528385714 -0.879255858888889 -0.5197178224375 -0.774649521595745 -0.830051686666667 -0.86266679092 -0.910774657764706 -0.938176378076923 -0.400446900176471 -0.147783605857143 -0.0528500874137931 -0.986871718846154 -0.979763126923077 -0.983297428461538 -0.982996686346154 -0.975917783461538 -0.982634827307692 -0.0776389745142857 -0.13105956058 -0.383278877514286 -0.979417525769231 -0.982974874038462 -0.982380537884615 -0.978244739807692 -0.977694729807692 -0.977480134038462 -0.403639510432667 -0.416558343021463 -0.227623637416667 -0.978128388823529 -0.940235817058824 -0.78345700993617 -0.82859604222449 -0.824317974208333 -0.768731114782609 -0.829856117346939 -0.831279331708333 -0.6840856998125 -0.7792611279375 -0.791596351208333 -0.460101811358974 5 "LAYING" 6
6 6 0.279900175963636 -0.0108054347963636 -0.125268643673684 -0.910716887140351 -0.924530062526316 -0.924968583333333 0.489525742038462 0.343712139038636 -0.525489140554545 -0.879583719125 -0.932188847719298 -0.945242020357143 -0.5178552330278 -0.836151554533929 -0.931361832321429 -0.918334895789474 -0.936918776363636 -0.889300398392857 -0.163432948659524 -0.242855204467442 -0.552771691530612 -0.67064332086 -0.72462611645283 -0.857704865333333 -0.791653423904906 -0.722219868232143 -0.795099537222222 -0.812262815962963 -0.824974464489796 -0.665838955479167 -0.680687212001923 -0.654682731036957 -0.746001451489796 -0.671872737744681 -0.742265868647059 -0.697519451916667 -0.696564264242308 -0.696814792516 -0.6512414984 -0.564146269 -0.786779610358491 -0.796634533303571 -0.867082500943396 -0.847613057403509 -0.932635507678571 -0.934568076 -0.393311503808511 -0.446331015666667 -0.5142160192 -0.966829755789474 -0.968694593684211 -0.968657610175439 -0.963036181929825 -0.969774521403509 -0.971482017894737 -0.574951244352 -0.62475761958 -0.740386900322222 -0.969079473333333 -0.968538895789474 -0.966018284385965 -0.969858322105263 -0.95776973877193 -0.960722070526316 -0.55105868346 -0.667716776541667 -0.663306173528302 -0.816282767232143 -0.889385270722222 -0.75695477816 -0.756185766962963 -0.798671104471698 -0.715574071942308 -0.771067203272727 -0.784206419396226 -0.67612298792 -0.564791697235294 -0.664200428864 -0.347515844618919 6 "LAYING" 6
7 6 0.266667122156863 -0.0200816269163265 -0.0964509130942308 -0.904200360961538 -0.930556205961538 -0.948717147307692 0.623240045862069 0.15228228 -0.834564669183673 -0.867122726826923 -0.956388862307692 -0.956930475686275 -0.653268184078261 -0.89135883604 -0.919110528568627 -0.963286413882353 -0.946348334807692 -0.963220583921569 -0.46032482205775 -0.4787193302775 -0.751118842176471 -0.932405283804348 -0.79348251454902 -0.8784907566 -0.900862679588235 -0.927401325625 -0.861792234235294 -0.913273413293333 -0.668256577617021 -0.707272598974359 -0.724967286235294 -0.744500617444444 -0.741175651408163 -0.678408330787234 -0.770969147346939 -0.746762474680435 -0.698793073748936 -0.690823378147727 -0.72044439993617 -0.72358360315 -0.948886831960784 -0.927001492745098 -0.927564351538462 -0.930812224038462 -0.941928018461539 -0.957810804230769 0.137417181482759 -0.207923986090909 -0.206925037581395 -0.982701361346154 -0.981067855 -0.978936495961538 -0.981148786923077 -0.986700445 -0.982954714807692 -0.571327586097727 -0.697560848723404 -0.8318658164 -0.968354624615385 -0.955362319423077 -0.948359943846154 -0.956259667115385 -0.957748285192308 -0.958617130961538 -0.365421838197143 -0.438228987805556 -0.484940439136842 -0.858383601285714 -0.810697492020408 -0.733210148506122 -0.860278770425532 -0.789659669244898 -0.8667090914 -0.8390470424 -0.78708025 -0.598568852833333 -0.660708854433333 -0.681840288065217 -0.2043256253305 7 "LAYING" 6
